,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,label
2104,5432,3,7,133,1,1,4,2,3,1,1,1,72,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.381,4.576,1,129.0,0
2105,5524,3,8,134,1,1,5,2,0,0,2,2,72,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.126,9.778,3,107.0,1
2106,5557,3,8,135,1,1,5,2,0,1,2,1,72,63,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.705,6.15,1,123.0,1
2107,5589,3,8,136,1,1,5,2,0,2,2,1,72,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.422,3.462,1,111.0,1
2108,5626,3,8,137,1,1,5,2,0,3,2,1,72,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.209,8.743,3,124.0,1
2109,5685,3,9,138,1,1,5,3,0,0,1,2,73,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.767,4.533,1,109.0,0
2110,5715,3,9,139,1,1,5,3,1,0,1,2,74,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.742,7.781,5,88.0,0
2111,5749,3,9,140,1,1,5,3,2,0,1,1,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.689,5.743,1,116.0,0
2112,5773,3,9,141,1,1,5,3,3,0,1,2,75,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.635,8.816,2,91.0,1
2113,5806,3,9,142,1,1,5,3,3,1,1,1,76,66,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676,0.622,1,111.0,0
2114,5944,4,1,143,2,1,0,0,0,0,2,1,76,67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0.905,1,127.0,1
2116,5992,4,1,145,2,1,0,0,1,1,2,1,77,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.702,1,125.0,1
2117,6010,4,1,146,2,1,0,0,1,2,2,2,78,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.387,8.998,2,100.0,0
2118,6044,4,1,147,2,1,0,0,2,2,2,1,78,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.685,5.002,1,129.0,1
2119,6064,4,1,148,2,1,0,0,2,3,2,2,79,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.973,5.34,2,107.0,0
2120,6110,4,1,149,2,1,0,0,3,3,2,2,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,4.552,2,114.0,0
2121,6143,4,1,150,2,1,0,0,4,3,2,2,80,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,22.574,22.213,5,119.0,1
2122,6189,4,1,151,2,1,0,0,3,3,2,1,80,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.541,17.541,5,118.0,1
2123,6217,4,1,152,2,1,0,0,3,4,2,1,81,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.138,19.865,6,127.0,0
2124,6251,4,1,153,2,1,0,0,3,3,2,2,81,72,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.977,5.872,3,113.0,1
2125,6288,4,1,154,2,1,0,0,3,4,2,2,82,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.019,22.668,6,103.0,0
2126,6342,4,1,155,2,1,0,0,3,3,2,1,82,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.004,3.091,1,113.0,1
2127,6363,4,1,156,2,1,0,0,3,4,2,1,82,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312,1.455,1,129.0,1
2128,6437,4,2,157,2,1,0,1,0,0,1,1,83,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.21,1,116.0,0
2129,6460,4,2,158,2,1,0,1,1,0,1,2,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.733,5.61,2,92.0,1
2131,6533,4,2,160,2,1,0,1,1,2,1,2,83,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.279,8.514,2,87.0,1
2132,6572,4,2,161,2,1,0,1,1,3,1,1,84,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.132,11.133,3,125.0,0
2133,6609,4,2,162,2,1,0,1,2,3,1,1,84,78,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,19.265,16.537,4,120.0,1
2134,6653,4,3,163,2,1,0,2,0,0,2,1,84,79,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.273,1.322,1,108.0,1
2135,6668,4,3,164,2,1,0,2,0,1,2,2,84,80,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13.256,12.049,3,94.0,1
2136,6701,4,3,165,2,1,0,2,0,2,2,1,85,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.273,3.179,2,106.0,0
2138,6762,4,3,167,2,1,0,2,2,2,2,2,86,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.446,12.394,3,106.0,1
2140,6852,4,3,169,2,1,0,2,3,3,2,1,87,82,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.538,1,106.0,1
2141,6873,4,3,170,2,1,0,2,3,4,2,2,88,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.319,8.753,4,100.0,0
2142,6911,4,3,171,2,1,0,2,3,3,2,1,89,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.254,3.309,2,128.0,0
2143,6938,4,3,172,2,1,0,2,4,3,2,1,90,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15.722,14.581,4,125.0,0
2144,7050,4,4,173,2,1,1,2,0,0,1,1,91,82,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853,0.873,1,112.0,0
2145,7069,4,4,174,2,1,1,2,1,0,1,1,91,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.543,5.171,2,124.0,1
2146,7092,4,4,175,2,1,1,2,1,1,1,1,92,83,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.284,18.557,5,111.0,0
2147,7125,4,4,176,2,1,1,2,2,1,1,2,92,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.232,4.336,2,98.0,1
2148,7179,4,4,177,2,1,1,2,2,2,1,2,92,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.308,24.623,8,109.0,1
2149,7240,4,4,178,2,1,1,2,2,3,1,2,93,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.93,1.591,1,109.0,0
2150,7272,4,4,179,2,1,1,2,3,3,1,2,94,85,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998,1.284,1,104.0,0
2151,7301,4,4,180,2,1,1,2,4,3,1,1,95,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.123,4.566,1,121.0,0
2152,7335,4,5,181,2,1,2,2,0,0,2,1,95,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653,0.562,1,126.0,1
2153,7353,4,5,182,2,1,2,2,0,1,2,1,95,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679,0.625,1,128.0,1
2155,7441,4,5,184,2,1,2,2,1,2,2,1,97,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.84,40.948,12,98.0,0
2157,7496,4,5,186,2,1,2,2,3,2,2,1,98,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.116,2.533,1,125.0,1
2158,7526,4,5,187,2,1,2,2,3,3,2,2,98,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.171,4.216,1,108.0,1
2159,7569,4,5,188,2,1,2,2,3,4,2,1,98,90,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.461,19.32,5,129.0,1
2160,7675,4,6,189,2,1,2,3,0,0,1,2,99,90,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,34.231,24.76,9,101.0,0
2162,7756,4,6,191,2,1,2,3,2,0,1,1,101,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.498,3.749,1,125.0,0
2163,7774,4,6,192,2,1,2,3,3,0,1,2,101,91,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.252,11.218,4,94.0,1
2164,7810,4,6,193,2,1,2,3,3,1,1,1,102,91,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.694,7.765,3,124.0,0
2165,7869,4,7,194,2,1,3,3,0,0,2,1,102,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.885,2.088,1,126.0,1
2166,7887,4,7,195,2,1,3,3,0,1,2,1,103,92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.857,9.15,2,127.0,0
2167,7910,4,7,196,2,1,3,3,1,1,2,2,103,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.684,2.95,1,109.0,1
2168,7937,4,7,197,2,1,3,3,1,2,2,1,103,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.061,1.615,1,123.0,1
2169,7974,4,7,198,2,1,3,3,1,3,2,2,103,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.116,4.524,1,109.0,1
2170,8081,4,8,199,2,1,3,4,0,0,1,1,104,95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221,1.228,1,126.0,0
2171,8100,4,8,200,2,1,3,4,1,0,1,2,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.96,42.915,11,97.0,0
2172,8161,4,8,201,2,1,3,4,2,0,1,1,106,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.163,4.674,1,113.0,0
2173,8181,4,8,202,2,1,3,4,3,0,1,2,107,95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.235,7.828,3,94.0,0
2174,8241,4,9,203,2,1,4,4,0,0,2,1,108,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.307,23.351,4,125.0,0
2175,8271,4,9,204,2,1,4,4,1,0,2,2,108,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.698,5.914,1,110.0,1
2176,8315,4,9,205,2,1,4,4,1,1,2,1,108,97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564,0.865,1,115.0,1
2177,8337,4,9,206,2,1,4,4,1,2,2,2,109,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.742,11.007,4,115.0,0
2178,8380,4,9,207,2,1,4,4,2,2,2,2,110,97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.448,24.343,8,114.0,0
2179,8436,4,9,208,2,1,4,4,3,2,2,1,111,97,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,43.138,32.657,6,125.0,0
2180,8547,4,10,209,2,1,5,4,0,0,1,1,112,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.704,18.501,5,121.0,0
2181,8576,4,10,210,2,1,5,4,1,0,1,1,113,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.327,18.803,3,126.0,0
2182,8603,4,10,211,2,1,5,4,2,0,1,2,114,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.272,18.908,7,101.0,0
2183,8650,4,10,212,2,1,5,4,3,0,1,2,114,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.044,6.011,2,91.0,1
2184,8684,4,10,213,2,1,5,4,3,1,1,2,115,98,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.179,6.655,3,101.0,0
2673,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.367,12.274,3,117.0,1
2674,24,1,1,2,0,0,0,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.645,12.475,4,113.0,0
2675,52,1,1,3,0,0,0,0,1,1,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.005,19.286,8,116.0,0
2676,91,1,1,4,0,0,0,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.651,24.644,5,118.0,1
2677,123,1,1,5,0,0,0,0,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.575,13.101,4,97.0,0
2678,177,1,1,6,0,0,0,0,3,2,2,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,16.294,12.385,4,97.0,0
2679,254,1,2,7,0,0,1,0,0,0,1,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.923,18.648,4,112.0,1
2680,307,1,2,8,0,0,1,0,0,1,1,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.564,10.663,2,116.0,1
2681,346,1,2,9,0,0,1,0,0,2,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.197,5.461,1,118.0,0
2682,371,1,2,10,0,0,1,0,1,2,1,2,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.354,9.795,3,114.0,0
2684,461,1,2,12,0,0,1,0,2,3,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.897,8.391,1,133.0,0
2685,488,1,2,13,0,0,1,0,3,3,1,1,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.321,13.499,2,121.0,1
2686,520,1,2,14,0,0,1,0,3,4,1,2,7,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27.1,41.868,4,106.0,1
2688,596,1,3,16,0,0,1,1,1,0,2,2,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.424,6.046,1,95.0,1
2689,622,1,3,17,0,0,1,1,1,1,2,1,9,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.287,36.498,10,111.0,0
2690,662,1,3,18,0,0,1,1,2,1,2,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.103,4.724,1,117.0,1
2691,685,1,3,19,0,0,1,1,2,2,2,2,10,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.816,47.324,12,89.0,0
2692,747,1,3,20,0,0,1,1,3,2,2,2,11,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8.481,7.724,2,91.0,0
2693,880,1,4,21,0,0,2,1,0,0,1,1,11,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.96,45.467,12,122.0,1
2694,925,1,4,22,0,0,2,1,0,1,1,2,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.115,16.069,4,105.0,1
2695,968,1,4,23,0,0,2,1,0,2,1,1,12,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.482,8.251,1,115.0,0
2696,994,1,4,24,0,0,2,1,1,2,1,2,12,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.869,6.418,2,113.0,1
2697,1060,1,4,25,0,0,2,1,1,3,1,2,13,12,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,16.638,22.531,5,97.0,0
2698,1106,1,4,26,0,0,2,1,2,3,1,2,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.861,4.124,1,109.0,0
2700,1179,1,4,28,0,0,2,1,3,4,1,2,15,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12.824,11.842,3,110.0,0
2701,1219,1,4,29,0,0,2,1,3,3,1,1,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.273,22.843,2,121.0,1
2702,1247,1,4,30,0,0,2,1,3,4,1,1,16,14,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,12.304,16.382,3,120.0,0
2704,1315,1,4,32,0,0,2,1,3,4,1,2,17,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,36.631,32.396,7,117.0,0
2705,1362,1,4,33,0,0,2,1,3,3,1,2,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.539,4.397,1,109.0,0
2706,1398,1,4,34,0,0,2,1,4,3,1,1,19,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.224,5.862,1,122.0,0
2707,1448,1,5,35,0,0,3,1,0,0,2,2,19,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.819,12.416,3,89.0,1
2708,1482,1,5,36,0,0,3,1,0,1,2,2,19,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.55,8.19,3,86.0,1
2709,1513,1,5,37,0,0,3,1,0,2,2,2,19,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.519,10.317,3,94.0,1
2710,1548,1,5,38,0,0,3,1,0,3,2,2,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.423,4.532,2,96.0,0
2711,1593,1,5,39,0,0,3,1,1,3,2,1,21,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.881,10.639,4,113.0,0
2712,1618,1,5,40,0,0,3,1,2,3,2,2,21,19,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.436,24.392,7,93.0,1
2713,1738,1,6,41,0,0,3,2,0,0,1,1,21,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.435,9.501,2,121.0,1
2714,1763,1,6,42,0,0,3,2,0,1,1,1,21,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.114,29.127,8,119.0,1
2715,1800,1,6,43,0,0,3,2,0,2,1,1,21,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.386,9.652,2,128.0,1
2716,1822,1,6,44,0,0,3,2,0,3,1,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16.74,21.827,5,131.0,0
2717,1849,1,6,45,0,0,3,2,1,3,1,1,22,23,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,12.185,13.193,2,105.0,1
2718,1893,1,7,46,0,0,3,3,0,0,2,2,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.356,10.653,3,86.0,1
2719,1926,1,7,47,0,0,3,3,0,1,2,1,23,24,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.532,8.201,4,108.0,0
2720,1952,1,7,48,0,0,3,3,1,1,2,1,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.196,0.955,1,116.0,1
2721,1974,1,7,49,0,0,3,3,1,2,2,1,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.397,5.562,2,117.0,0
2722,1997,1,7,50,0,0,3,3,2,2,2,2,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.527,6.064,1,99.0,1
2723,2031,1,7,51,0,0,3,3,2,3,2,1,24,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.971,5.677,1,119.0,1
2724,2132,1,8,52,0,0,3,4,0,0,1,2,25,27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.15,13.672,3,98.0,0
2725,2167,1,8,53,0,0,3,4,1,0,1,2,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.371,5.105,1,114.0,0
2726,2197,1,8,54,0,0,3,4,2,0,1,2,26,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.629,24.44,8,117.0,1
2727,2242,1,8,55,0,0,3,4,2,1,1,1,27,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.287,31.256,9,122.0,0
2728,2279,1,8,56,0,0,3,4,3,1,1,1,27,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.539,11.933,2,118.0,1
2729,2304,1,8,57,0,0,3,4,3,2,1,1,28,29,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.683,30.03,5,117.0,0
2730,2354,1,9,58,0,0,4,4,0,0,2,1,28,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.731,17.296,5,116.0,1
2731,2379,1,9,59,0,0,4,4,0,1,2,2,29,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.421,20.657,6,89.0,0
2732,2423,1,9,60,0,0,4,4,1,1,2,1,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.932,3.033,1,118.0,1
2733,2458,1,9,61,0,0,4,4,1,2,2,1,29,32,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.673,14.914,5,111.0,1
2734,2486,1,9,62,0,0,4,4,1,3,2,1,30,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.672,18.559,4,114.0,0
2735,2517,1,9,63,0,0,4,4,2,3,2,2,31,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.421,11.751,4,95.0,0
2737,2596,1,9,65,0,0,4,4,4,3,2,2,32,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10.387,8.43,3,95.0,1
2738,2633,1,9,66,0,0,4,4,3,3,2,1,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.828,6.22,1,117.0,1
2739,2654,1,9,67,0,0,4,4,3,4,2,2,32,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.843,4.558,1,99.0,1
2741,2805,1,10,69,0,0,4,5,0,1,1,1,33,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,1.088,1,121.0,0
2742,2823,1,10,70,0,0,4,5,1,1,1,1,33,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.671,8.524,2,111.0,1
2743,2849,1,10,71,0,0,4,5,1,2,1,1,34,37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902,0.885,1,127.0,0
2745,2904,1,10,73,0,0,4,5,2,3,1,1,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.595,8.081,1,120.0,0
2746,2923,1,10,74,0,0,4,5,3,3,1,1,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.834,4.563,1,108.0,0
2747,2940,1,10,75,0,0,4,5,4,3,1,2,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.926,30.429,8,107.0,1
2748,2990,1,10,76,0,0,4,5,3,3,1,2,36,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.552,35.092,6,94.0,1
2749,3030,1,10,77,0,0,4,5,3,4,1,1,36,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,47.012,48.665,16,120.0,1
2750,3334,2,1,78,0,1,0,0,0,0,2,1,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.519,5.783,1,114.0,1
2751,3352,2,1,79,0,1,0,0,0,1,2,1,37,42,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.885,17.061,4,118.0,0
2752,3394,2,1,80,0,1,0,0,1,1,2,1,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.365,4.966,1,115.0,1
2753,3414,2,1,81,0,1,0,0,1,2,2,1,37,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.894,16.008,3,99.0,1
2754,3442,2,1,82,0,1,0,0,1,3,2,1,37,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.514,9.315,1,119.0,1
2755,3496,2,2,83,0,1,0,1,0,0,1,1,38,45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.535,14.696,3,115.0,0
2756,3521,2,2,84,0,1,0,1,1,0,1,2,39,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.486,11.033,3,110.0,0
2758,3585,2,2,86,0,1,0,1,2,1,1,2,40,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42,29.99,7,102.0,0
